510,MovieID,ActorID,Character Name,creditOrder,pay,screentime
2017,179,1124,Tucker,4,,
2018,179,573,Dom,5,,
2019,179,1125,Magda,6,,
2020,179,1126,Sully,7,,
2021,179,1127,Mary's Mom,8,,
2022,179,1128,Mary's Dad,9,,
2023,180,1129,Bobby Boucher,1,,
2024,180,199,Mama Boucher,2,,
2025,180,1130,Coach Klein,3,,
2026,180,1131,Vicki Vallencourt,4,,
2027,180,1132,Red Beaulieu,5,,
2028,180,1133,Derek Wallace,6,,
2029,180,1134,Farmer Fran,7,,
2030,180,1135,Gee Grenouille,8,,
2031,180,1136,Lyle Robideaux,9,,
2032,181,1137,Philip Henslowe,1,,
2033,181,1138,Hugh Fennyman,2,,
2034,181,1139,Lambert,3,,
2035,181,1140,Frees,4,,
2036,181,1141,Will Shakespeare,5,,
2037,181,1142,Makepeace - the Preacher,6,,
2038,181,1143,Dr. Moth,7,,
2039,181,1144,Will Kempe,8,,
2040,181,1145,Richard Burbage,9,,
2041,182,1146,Tommy Pickles,1,,
2042,182,1147,Chuckie Finster,2,,
2043,182,1148,Philip Deville,3,,
2044,182,1149,Didi Pickles,4,,
2045,182,1150,Howard DeVille,5,,
2046,182,1151,Susie Carmichael (voice),6,,
2047,182,707,Woman Guest (voice),7,,
2048,182,1152,Male Guest (voice),8,,
2049,182,1153,Aunt Miriam (voice),9,,
2050,183,1154,Sang,1,,
2051,183,1155,Lee,2,,
2052,183,1138,Griffin,3,,
2053,183,1156,Consul Han,4,,
2054,183,1157,First Caucasian,5,,
2055,183,1158,Dinner Guest,6,,
2056,183,1159,Soo Yung,7,,
2057,183,1160,Carter,8,,
2058,183,1161,Clive,9,,
2059,184,153,Isabel Kelly,1,,
2060,184,736,Jackie Harrison,2,,
2061,184,657,Luke Harrison,3,,
2062,184,1105,Anna Harrison,4,,
2063,184,1162,Ben Harrison,5,,
2064,184,1163,Dr. P. Sweikert,6,,
2065,184,1164,Duncan Samuels,7,,
2066,184,1165,Mrs. Franklin,8,,
2067,184,1166,Cooper (as Andre Blake),9,,
2068,185,53,Patch Adams,1,,
2069,185,1167,Truman,2,,
2070,185,1168,Carin,3,,
2071,185,494,Mitch,4,,
2072,185,674,Dean Walcott,5,,
2073,185,1169,Dr. Eaton,6,,
2074,185,1170,Joletta,7,,
2075,185,1171,Judy,8,,
2076,185,1084,Dean Anderson,9,,
2077,186,688,Truman Burbank,1,,
2078,186,627,Meryl Burbank,2,,
2079,186,1172,Marlon,3,,
2080,186,1173,Lauren,4,,
2081,186,1063,Truman's Mother,5,,
2082,186,1174,Truman's Father,6,,
2083,186,1175,Young Truman,7,,
2084,186,1176,Lawrence,8,,
2085,186,1177,Vivien,9,,
2086,187,519,Joe Fox,1,,
2087,187,45,Kathleen Kelly,2,,
2088,187,1052,Frank Navasky,3,,
2089,187,1178,Patricia Eden,4,,
2090,187,1010,Birdie Conrad,5,,
2091,187,1179,George Pappas,6,,
2092,187,1180,Christina Plutzker,7,,
2093,187,954,Kevin Jackson,8,,
2094,187,1181,Nelson Fox,9,,
2095,188,519,Captain Miller,1,,
2096,188,1182,Sergeant Horvath,2,,
2097,188,1183,Private Reiben,3,,
2098,188,1184,Private Jackson,4,,
2099,188,1185,Private Mellish,5,,
2100,188,1186,Private Caparzo,6,,
2101,188,1187,T-4 Medic Wade,7,,
2102,188,1188,Corporal Upham,8,,
2103,188,1014,Private Ryan,9,,
2104,189,606,Moses,1,,
2105,189,593,Rameses,2,,
2106,189,560,Tzipporah,3,,
2107,189,671,Miriam,4,,
2108,189,972,Aaron,5,,
2109,189,72,Jethro,6,,
2110,189,932,Seti,7,,
2111,189,1189,The Queen,8,,
2112,189,62,Hotep,9,,
2113,190,253,Dr. John Dolittle,1,,
2114,190,632,Archer Dolittle,2,,
2115,190,242,Dr. Mark Weller,3,,
2116,190,709,Calloway,4,,
2117,190,1190,Dr. Gene 'Geno' Reiss,5,,
2118,190,1191,Lisa Dolittle,6,,
2119,190,1126,Dr. Fish,7,,
2120,190,1192,Maya Dolittle,8,,
2121,190,1193,Charisse Dolittle,9,,
2122,191,284,Spurgeon Tanner,1,,
2123,191,1194,Jenny Lerner,2,,
2124,191,1195,Leo Biederman,3,,
2125,191,979,Robin Lerner,4,,
2126,191,10,President Beck,5,,
2127,191,1196,Jason Lerner,6,,
2128,191,940,Alan Rittenhouse,7,,
2129,191,1197,Oren Monash,8,,
2130,191,1198,Gus Partenza,9,,
2131,192,1199,Shan-Yu,1,,
2132,192,600,Yao,2,,
2133,192,1200,Fa Li,3,,
2134,192,1201,Grandmother Fa,4,,
2135,192,1202,Chi Fu,5,,
2136,192,1203,The Matchmaker,6,,
2137,192,1204,The Emperor,7,,
2138,192,253,Mushu,8,,
2139,192,1205,Grandmother Fa,9,,
2140,193,971,Robert Clayton Dean,1,,
2141,193,440,Edward Lyle,2,,
2142,193,976,Thomas Brian Reynolds,3,,
2143,193,1206,Rachel F. Banks,4,,
2144,193,950,Carla Dean,5,,
2145,193,500,Congressman Sam Albert,6,,
2146,193,1207,Christa Hawkins,7,,
2147,193,1208,Hicks,8,,
2148,193,1184,David Pratt,9,,
2149,194,1209,Young Alejandro Murrieta (as Jose Maria de Tavira),1,,
2150,194,1210,Young Joaquï¿½n Murrieta,2,,
2151,194,1211,Boy Crying,3,,
2152,194,1212,Woman Crying,4,,
2153,194,1213,Undertaker,5,,
2154,194,1214,Fray Felipe,6,,
2155,194,500,Don Rafael Montero,7,,
2156,194,1215,Don Luiz,8,,
2157,194,538,Don Diego de la Vega,9,,
2158,195,1216,Flik,1,,
2159,195,929,Hopper,2,,
2160,195,1217,Atta,3,,
2161,195,1218,Dot,4,,
2162,195,1219,Queen,5,,
2163,195,1220,Molt,6,,
2164,195,781,Slim,7,,
2165,195,1221,Heimlich,8,,
2166,195,676,Francis,9,,
2167,196,730,Dr. Niko Tatopoulos,1,,
2168,196,978,Philippe Roachï¿½,2,,
2169,196,1222,Audrey Timmonds,3,,
2170,196,919,Victor 'Animal' Palotti,4,,
2171,196,347,Colonel Hicks,5,,
2172,196,1223,Mayor Ebert,6,,
2173,196,1224,Charles Caiman,7,,
2174,196,1225,Lucy Palotti,8,,
2175,196,1226,Dr. Elsie Chapman,9,,
2176,197,6,Harry S. Stamper,1,,
2177,197,637,Dan Truman,2,,
2178,197,1015,A.J. Frost,3,,
2179,197,1227,Grace Stamper,4,,
2180,197,740,Chick,5,,
2181,197,1228,Rockhound,6,,
2182,197,1107,Colonel Willie Sharp,7,,
2183,197,1229,Oscar,8,,
2184,197,1230,Bear,9,,
2185,198,71,Martin Riggs,1,,
2186,198,72,Roger Murtaugh,2,,
2187,198,73,Leo Getz,3,,
2188,198,499,Lorna Cole,4,,
2189,198,518,Detective Lee Butters,5,,
2190,198,1231,Wah Sing Ku,6,,
2191,198,79,Captain Ed Murphy,7,,
2192,198,1232,Benny 'Uncle Benny' Chan,8,,
2193,198,77,Trish Murtaugh,9,,
2194,199,1233,Heather Donahue,1,,
2195,199,1234,Joshua 'Josh' Leonard,2,,
2196,199,1235,Michael 'Mike' Williams,3,,
2197,199,1236,Short Fisherman,4,,
2198,199,1237,Interviewee,5,,
2199,199,1238,Waitress (as Sandra Sanchez),6,,
2200,199,1239,Fisherman With Glasses,7,,
2201,199,1240,Mary Brown,8,,
2202,199,1241,Man in Yellow Hat,9,,
2203,200,1242,Jim Levenstein,1,,
2204,200,1243,Stifler's Mom,2,,
2205,200,1244,Nadia,3,,
2206,200,1245,Michelle Flaherty,4,,
2207,200,1246,Chris 'Oz' Ostreicher,5,,
2208,200,1247,English Teacher,6,,
2209,200,1248,Jim's Dad,7,,
2210,200,1249,Jessica,8,,
2211,200,1250,Kevin Myers,9,,
2212,201,929,Lester Burnham,1,,
2213,201,1251,Carolyn Burnham,2,,
2214,201,548,Jane Burnham,3,,
2215,201,1252,Ricky Fitts,4,,
2216,201,1253,Angela Hayes,5,,
2217,201,793,Buddy Kane,6,,
2218,201,1254,Barbara Fitts,7,,
2219,201,1255,Colonel Fitts,8,,
2220,201,1256,Jim Olmeyer,9,,
2221,202,1129,Sonny Koufax,1,,
2222,202,1013,Layla Maloney,2,,
2223,202,1257,Kevin Gerrity,3,,
2224,202,1258,Julian 'Frankenstien' McGrath,4,,
2225,202,1259,Julian 'Frankenstien' McGrath,5,,
2226,202,356,Arthur Brooks,6,,
2227,202,1058,Corinne Maloney,7,,
2228,202,1260,Phil D'Amato,8,,
2229,202,1261,Delivery Guy,9,,
2230,203,6,Malcolm Crowe,1,,
2231,203,1262,Cole Sear,2,,
2232,203,1263,Lynn Sear,3,,
2233,203,1264,Anna Crowe,4,,
2234,203,1265,Tommy Tammisimo,5,,
2235,203,984,Vincent Gray,6,,
2236,203,1266,Darren (as Peter Tambakis),7,,
2237,203,1267,Bobby,8,,
2238,203,1268,Stanley Cunningham,9,,
2239,204,153,Anna Scott,1,,
2240,204,1269,William Thacker,2,,
2241,204,1270,Tony,3,,
2242,204,1271,Spike,4,,
2243,204,1272,Martin,5,,
2244,204,1273,Rufus the Thief,6,,
2245,204,1274,Annoying Customer,7,,
2246,204,1275,Ritz Concierge,8,,
2247,204,1276,Time Out' Journalist,9,,
2248,205,1,Paul Brenner,1,,
2249,205,529,Sara Sunhill,2,,
2250,205,940,General Campbell,3,,
2251,205,1277,Colonel Kent,4,,
2252,205,1278,Elisabeth Campbell,5,,
2253,205,1279,Chief Yardley,6,,
2254,205,1280,Colonel Fowler,7,,
2255,205,741,Colonel Moore,8,,
2256,205,1281,Belling,9,,
2257,206,519,Paul Edgecomb,1,,
2258,206,968,Brutus 'Brutal' Howell,2,,
2259,206,875,Jan Edgecomb,3,,
2260,206,1230,John Coffey,4,,
2261,206,940,Warden Hal Moores,5,,
2262,206,643,Eduard Delacroix,6,,
2263,206,232,Arlen Bitterbuck,7,,
2264,206,1282,Percy Wetmore,8,,
2265,206,1283,Wild Bill' Wharton,9,,
2266,207,69,Neo,1,,
2267,207,1284,Morpheus,2,,
2268,207,1285,Trinity,3,,
2269,207,1286,Agent Smith,4,,
2270,207,1287,Oracle,5,,
2271,207,663,Cypher,6,,
2272,207,1288,Tank,7,,
2273,207,1289,Apoc,8,,
2274,207,1290,Mouse,9,,
2275,208,153,Maggie Carpenter,1,,
2276,208,166,Ike Graham,2,,
2277,208,1291,Peggy Flemming,3,,
2278,208,173,Fisher,4,,
2279,208,585,Ellie Graham,5,,
2280,208,1292,Walter Carpenter,6,,
2281,208,1293,Coach Bob Kelly,7,,
2282,208,1294,Priest Brian Norris,8,,
2283,208,1295,George 'Bug Guy' Swilling,9,,
2284,209,660,Travis,1,,
2285,209,1296,Libby,2,,
2286,209,1297,Matty - Age 4,3,,
2287,209,1298,Bobby,4,,
2288,209,1299,Nick,5,,
2289,209,1300,Rudy (as John MacLaren),6,,
2290,209,1301,Warren (as Edward Evanko),7,,
2291,209,1302,Angie,8,,
2292,209,1303,Bartender At Party,9,,
2293,210,388,Paul Vitti,1,,
2294,210,44,Dr. Ben Sobel,2,,
2295,210,1304,Laura MacNamara Sobel,3,,
2296,210,1305,Primo Sidone,4,,
2297,210,1306,50s Gangster (as Kresimir Novakovic),5,,
2298,210,1307,Young Vitti Sr.,6,,
2299,210,1308,Young Dominic Manetta,7,,
2300,210,1309,Dominic Manetta,8,,
2301,210,1310,Jelly,9,,
2302,211,1057,Rick O'Connell,1,,
2303,211,1311,Evelyn Carnahan,2,,
2304,211,1312,Jonathan Carnahan,3,,
2305,211,1313,Imhotep,4,,
2306,211,1314,Beni Gabor,5,,
2307,211,873,Dr. Allen Chamberlain,6,,
2308,211,1315,Ardeth Bay,7,,
2309,211,1316,Dr. Terrence Bey,8,,
2310,211,1317,Mr. Henderson,9,,
2311,212,519,Woody,1,,
2312,212,701,Buzz Lightyear,2,,
2313,212,1291,Jessie the Yodeling Cowgirl,3,,
2314,212,1318,Stinky Pete the Prospector,4,,
2315,212,809,Mr. Potato Head,5,,
2316,212,810,Slinky Dog,6,,
2317,212,811,Rex the Green Dinosaur,7,,
2318,212,812,Hamm the Piggy Bank,8,,
2319,212,119,Bo Peep,9,,
2320,213,591,Qui-Gon Jinn,1,,
2321,213,1319,Obi-Wan Kenobi,2,,
2322,213,1320,Queen Amidala,3,,
2323,213,1321,Anakin Skywalker,4,,
2324,213,1322,Senator Palpatine,5,,
2325,213,1323,Shmi Skywalker,6,,
2326,213,1324,Sio Bibble,7,,
2327,213,1325,Captain Panaka,8,,
2328,213,1326,Jar Jar Binks,9,,
2329,214,131,Stuart Little,1,,
2330,214,520,Mrs. Little,2,,
2331,214,962,Mr. Little,3,,
2332,214,951,George Little,4,,
2333,214,916,Snowbell,5,,
2334,214,1305,Smokey,6,,
2335,214,1179,Monty,7,,
2336,214,1327,Lucky,8,,
2337,214,513,Red,9,,
2338,216,408,Clayton,1,,
2339,216,959,Kala,2,,
2340,216,1328,Jane,3,,
2341,216,216,Tarzan,4,,
2342,216,672,Professor Porter,5,,
2343,216,1329,Kerchak,6,,
2344,216,987,Tantor,7,,
2345,216,1330,Young Tarzan,8,,
2346,216,523,Terk,9,,
2347,217,971,James West,1,,
2348,217,622,Artemus Gordon,2,,
2349,217,1331,Dr. Arliss Loveless,3,,
2350,217,1332,Rita Escobar,4,,
2351,217,1042,Coleman,5,,
2352,217,1087,General McGrath,6,,
2353,217,1333,Amazonia (as Frederique van der Wal),7,,
2354,217,1334,Munitia,8,,
2355,217,1335,Miss Lippenrieder,9,,
2356,218,1336,Master Li Mu Bai,1,,
2357,218,1112,Yu Shu Lien,2,,
2358,218,1337,Jen Yu (Mandarin version),3,,
2359,218,1338,Lo 'Dark Cloud',4,,
2360,218,1339,Sir Te,5,,
2361,218,1340,Jade Fox,6,,
2362,218,1341,Governor Yu,7,,
2363,218,1342,Bo,8,,
2364,218,1343,Madame Yu,9,,
2365,219,1344,Drew,1,,
2366,219,1345,The Killer,2,,
2367,219,1346,Not Drew's Boyfriend,3,,
2368,219,1347,Trick or Treater #1,4,,
2369,219,1348,Trick or Treater #2,5,,
2370,219,1349,Trick or Treater #3,6,,
2371,219,1350,Drew's Dad,7,,
2372,219,1351,Drew's Mom,8,,
2373,219,1352,Cindy,9,,
2374,220,514,Malcolm Turner,1,,
2375,220,1353,Sherry Pierce,2,,
2376,220,1354,John,3,,
2377,220,1355,Trent Pierce,4,,
2378,220,831,Lester Vesco (as Terrence Dashon Howard),5,,
2379,220,1356,Nolan,6,,
2380,220,1357,Hattie Mae Pierce (Big Momma),7,,
2381,220,1358,Ben Rawley,8,,
2382,220,1359,Sadie,9,,
2383,221,614,Coach Herman Boone,1,,
2384,221,740,Coach Bill Yoast,2,,
2385,221,1360,Julius Campbell,3,,
2386,221,1361,Gerry Bertier,4,,
2387,221,1362,Petey Jones,5,,
2388,221,1363,Jerry 'Rev' Harris,6,,
2389,221,1364,Louie Lastik,7,,
2390,221,1365,Ronnie 'Sunshine' Bass,8,,
2391,221,1218,Sheryl Yoast,9,,
2392,222,1366,Fetcher,1,,
2393,222,1367,Mac,2,,
2394,222,71,Rocky,3,,
2395,222,1368,Mr. Tweedy,4,,
2396,222,1369,Babs,5,,
2397,222,431,Mrs. Tweedy,6,,
2398,222,1370,Ginger,7,,
2399,222,1371,Nick,8,,
2400,222,1372,Bunty,9,,
2401,223,1373,Javier Rodriguez,1,,
2402,223,1374,Manolo Sanchez,2,,
2403,223,1375,Desert Truck Driver,3,,
2404,223,1376,Desert Truck Driver,4,,
2405,223,1377,General Arturo Salazar,5,,
2406,223,1378,Salazar Soldier / The Torturer,6,,
2407,223,1379,Salazar Soldier #2,7,,
2408,223,1380,Lawyer Rodman,8,,
2409,223,80,Robert Wakefield,9,,
2410,224,153,Erin Brockovich,1,,
2411,224,1381,Dr. Jaffe,2,,
2412,224,1382,Rosalind,3,,
2413,224,1383,Ed Masry,4,,
2414,224,1384,Donald,5,,
2415,224,211,Brenda,6,,
2416,224,1385,Los Angeles Judge,7,,
2417,224,1386,Defending Lawyer,8,,
2418,224,1387,Defendant,9,,
2419,225,388,Jack Byrnes,1,,
2420,225,1123,Greg Focker,2,,
2421,225,1388,Pam Byrnes,3,,
2422,225,374,Dina Byrnes,4,,
2423,225,1389,Deborah Byrnes,5,,
2424,225,1390,Denny Byrnes,6,,
2425,225,1229,Kevin Rawley,7,,
2426,225,492,Dr. Larry Banks,8,,
2427,225,1391,Dr. Bob Banks,9,,
2428,226,71,Nick Marshall,1,,
2429,226,994,Darcy Maguire,2,,
2430,226,1392,Lola,3,,
2431,226,1393,Dan Wanamaker,4,,
2432,226,1394,Alex Marshall,5,,
2433,226,1395,Morgan Farwell,6,,
2434,226,696,Gigi,7,,
2435,226,1396,Eve,8,,
2436,226,1397,Margo,9,,
2437,227,1398,Logan,1,,
2438,227,932,Professor Charles Xavier,2,,
2439,227,1399,Eric Lensherr,3,,
2440,227,868,Jean Grey,4,,
2441,227,1400,Scott Summers,5,,
2442,227,512,Ororo Munroe,6,,
2443,227,1401,Rogue,7,,
2444,227,1402,Sabretooth,8,,
2445,227,1403,Toad,9,,
2446,228,253,Sherman Klump,1,,
2447,228,1404,Denise,2,,
2448,228,953,Dean Richmond,3,,
2449,228,955,Jason,4,,
2450,228,1405,Denise's Father,5,,
2451,228,1406,Denise's Mother,6,,
2452,228,1407,Leanne Guilford,7,,
2453,228,957,"Ernie Klump, Jr.",8,,
2454,228,1408,Isaac,9,,
2455,229,1409,Ramon,1,,
2456,229,1410,Bettina Peterson,2,,
2457,229,1411,Fyodor,3,,
2458,229,1412,Dick Peterson,4,,
2459,229,1413,Beautiful Russian Woman (as Yelena Papovic),5,,
2460,229,1414,Russian Babushka,6,,
2461,229,1415,Nicolai,7,,
2462,229,519,Chuck Noland,8,,
2463,229,1416,Yuri,9,,
2464,230,1039,Natalie Cook,1,,
2465,230,888,Dylan Sanders,2,,
2466,230,1417,Alex Munday,3,,
2467,230,115,John Bosley,4,,
2468,230,1283,Eric Knox,5,,
2469,230,1418,Vivian Wood,6,,
2470,230,252,Roger Corwin,7,,
2471,230,1419,Thin Man,8,,
2472,230,1420,Jason Gibbons,9,,
2473,231,560,Claire Spencer,1,,
2474,231,1421,Caitlin Spencer,2,,
2475,231,1422,Mary Feur,3,,
2476,231,1423,Warren Feur,4,,
2477,231,140,Norman Spencer,5,,
2478,231,1424,Beatrice,6,,
2479,231,1425,Jody,7,,
2480,231,1426,PhD Student #1,8,,
2481,231,1427,PhD Student #2,9,,
2482,232,1428,Maximus,1,,
2483,232,1429,Commodus,2,,
2484,232,1430,Lucilla,3,,
2485,232,1431,Proximo,4,,
2486,232,441,Marcus Aurelius,5,,
2487,232,1432,Gracchus,6,,
2488,232,1433,Juba,7,,
2489,232,1434,Falco,8,,
2490,232,964,Gaius,9,,
2491,233,71,Benjamin Martin,1,,
2492,233,1435,Gabriel Martin,2,,
2493,233,960,Charlotte Selton,3,,
2494,233,1436,Col. William Tavington,4,,
2495,233,1255,Col. Harry Burwell,5,,
2496,233,871,Jean Villeneuve,6,,
2497,233,122,Reverend Oliver,7,,
2498,233,1437,Anne Howard,8,,
2499,233,1138,Gen. Lord Charles Cornwallis,9,,
2500,234,1438,Billy Tyne,1,,
2501,234,1439,Bobby Shatford,2,,
2502,234,288,Dale 'Murph' Murphy,3,,
2503,234,1440,Christina Cotter,4,,
2504,234,1107,David 'Sully' Sullivan,5,,
2505,234,1441,Mike 'Bugsy' Moran,6,,
2506,234,1442,Alfred Pierre,7,,
2507,234,403,Linda Greenlaw,8,,
2508,234,1443,Melissa Brown,9,,
2509,235,688,Grinch,1,,
2510,235,1444,Cindy Lou Who,2,,
2511,235,1445,Max,3,,
2512,235,1126,Mayor Augustus Maywho,4,,
2513,235,920,Martha May Whovier,5,,
2514,235,1446,Lou Lou Who,6,,
2515,235,1447,Betty Lou Who,7,,
2516,235,1448,Whobris,8,,
2517,235,1449,8-Year-Old Grinch,9,,
2518,236,19,Ethan Hunt,1,,
2519,236,1450,Sean Ambrose,2,,
2520,236,1451,Nyah Hall,3,,
2521,236,624,Luther Strickell,4,,
2522,236,1452,Hugh Stamp,5,,
2523,236,1453,Billy Baird,6,,
2524,236,1454,McCloy,7,,
2525,236,1455,Dr. Nekhorvich,8,,
2526,236,1456,Wallis,9,,
2527,237,939,Plio,1,,
2528,237,632,Yar,2,,
2529,237,1457,Zini,3,,
2530,237,1218,Suri,4,,
2531,237,1458,Aladar,5,,
2532,237,1459,Kron,6,,
2533,237,1460,Bruton,7,,
2534,237,1461,Neera,8,,
2535,237,961,Baylene,9,,
2536,238,1242,Jim Levenstein,1,,
2537,238,1244,Nadia,2,,
2538,238,1245,Michelle Flaherty,3,,
2539,238,1246,Oz,4,,
2540,238,1250,Kevin Myers,5,,
2541,238,1249,Jessica,6,,
2542,238,1462,Vicky,7,,
2543,238,1463,Stifler,8,,
2544,238,1253,Heather,9,,
2545,239,1464,Gregorio Cortez,1,,
2546,239,1465,Ingrid Cortez,2,,
2547,239,1466,Carmen Cortez,3,,
2548,239,1467,Juni Cortez,4,,
2549,239,1468,Fegan Floop,5,,
2550,239,1102,Alexander Minion,6,,
2551,239,1113,Ms. Gradenko,7,,
2552,239,1469,Felix Gumm,8,,
2553,239,424,Mr. Lisp,9,,
2554,240,1470,Queen Clarisse Renaldi,1,,
2555,240,1471,Mia Thermopolis,2,,
2556,240,173,Joe,3,,
2557,240,1472,Lilly Moscovitz,4,,
2558,240,1473,Lana Thomas,5,,
2559,240,413,"Mia's Mom, Helen",6,,
2560,240,1474,Michael Moscovitz,7,,
2561,240,814,Student Josh Bryant,8,,
2562,240,1475,Student Jeremiah Hart,9,,
2563,241,1476,Brian O'Conner,1,,
2564,241,1186,Dominic Toretto,2,,
2565,241,1477,Letty,3,,
2566,241,1478,Mia Toretto,4,,
2567,241,1479,Johnny Tran,5,,
2568,241,1480,Jesse,6,,
2569,241,1481,Leon,7,,
2570,241,1482,Vince,8,,
2571,241,1087,Sgt. Tanner,9,,
2572,242,450,Shrek,1,,
2573,242,253,Donkey,2,,
2574,242,1039,Princess Fiona,3,,
2575,242,678,Lord Farquaad,4,,
2576,242,1483,Monsieur Hood,5,,
2577,242,1484,Ogre Hunter (voice),6,,
2578,242,1485,Ogre Hunter (voice),7,,
2579,242,732,Captain of Guards,8,,
2580,242,1486,Baby Bear,9,,
2581,243,1428,John Nash,1,,
2582,243,657,Parcher,2,,
2583,243,1487,Alicia Nash,3,,
2584,243,779,Dr. Rosen,4,,
2585,243,1488,Charles,5,,
2586,243,1185,Sol,6,,
2587,243,1489,Hansen,7,,
2588,243,1490,Bender,8,,
2589,243,1491,Ainsley,9,,
2590,244,19,David Aames,1,,
2591,244,1492,Sofia Serrano,2,,
2592,244,1039,Julie Gianni,3,,
2593,244,416,McCabe,4,,
2594,244,1493,Brian Shelby,5,,
2595,244,1494,Edmund Ventura,6,,
2596,244,1371,Thomas Tipp,7,,
2597,244,1495,Rebecca Dearborn,8,,
2598,244,1496,Aaron,9,,
2599,245,253,Dr. John Dolittle,1,,
2600,245,1191,Lisa Dolittle,2,,
2601,245,1193,Charisse Dolittle,3,,
2602,245,1192,Maya Dolittle,4,,
2603,245,1497,Eric,5,,
2604,245,1498,Secretary,6,,
2605,245,1499,Eldon (as James L. Avery),7,,
2606,245,1500,Eldon's Wife,8,,
2607,245,1501,Eugene Wilson,9,,
2608,246,1438,Danny Ocean,1,,
2609,246,1502,Board Member #1,2,,
2610,246,1503,Board Member #2,3,,
2611,246,1504,Board Member #3,4,,
2612,246,1505,Blackjack Dealer,5,,
2613,246,1506,Frank Catton,6,,
2614,246,722,Rusty Ryan,7,,
2615,246,1507,Bartender,8,,
2616,246,1508,Security Guard (as Timothy Paul Perez),9,,
2617,247,538,Hannibal Lecter,1,,
2618,247,662,Clarice Starling,2,,
2619,247,537,Mason Verger,3,,
2620,247,31,Paul Krendler,4,,
2621,247,317,Nurse Barney,5,,
2622,247,1509,Insp. Rinaldo Pazzi,6,,
2623,247,1510,Allegra Pazzi,7,,
2624,247,1511,Dr. Cordell Doemling,8,,
2625,247,1512,Evelda Drumgo,9,,
2626,248,1155,Lee,1,,
2627,248,1160,Carter,2,,
2628,248,1513,Ricky Tan,3,,
2629,248,1337,Hu Li,4,,
2630,248,1514,Isabella Molina,5,,
2631,248,1515,Steven Reign,6,,
2632,248,121,Agent Sterling,7,,
2633,248,1516,Captain Chin,8,,
2634,248,1517,Receptionist,9,,
2635,249,1518,Eversmann,1,,
2636,249,1319,Grimes,2,,
2637,249,1182,McKnight,3,,
2638,249,1519,Hoot,4,,
2639,249,1107,Sanderson,5,,
2640,249,1520,Nelson,6,,
2641,249,155,Garrison,7,,
2642,249,1521,Kurth,8,,
2643,249,1522,Wex,9,,
2644,250,249,Dr. Alan Grant,1,,
2645,250,829,Paul Kirby,2,,
2646,250,1194,Amanda Kirby,3,,
2647,250,1080,Billy Brennan,4,,
2648,250,1265,Eric Kirby,5,,
2649,250,643,Udesky,6,,
2650,250,766,Cooper,7,,
2651,250,557,Nash,8,,
2652,250,1523,Ellie,9,,
2653,251,1524,Voice of the Ring,1,,
2654,251,1525,Everard Proudfoot,2,,
2655,251,84,Sam,3,,
2656,251,1526,Sauron,4,,
2657,251,547,Boromir,5,,
2658,251,1527,Galadriel,6,,
2659,251,1528,Legolas,7,,
2660,251,1529,Pippin,8,,
2661,251,1530,Celeborn,9,,
2662,252,1057,Rick O'Connell,1,,
2663,252,1311,Evelyn Carnahan,2,,
2664,252,1312,Jonathan,3,,
2665,252,1313,Imhotep,4,,
2666,252,1315,Ardeth Bay,5,,
2667,252,1531,Meela,6,,
2668,252,1532,Alex,7,,
2669,252,1533,Mr. Hafez,8,,
2670,252,1534,The Scorpion King,9,,
2671,253,1439,Captain Leo Davidson,1,,
2672,253,683,Thade,2,,
2673,253,1535,Ari,3,,
2674,253,1230,Attar,4,,
2675,253,1354,Limbo,5,,
2676,253,1536,Daena,6,,
2677,253,650,Krull,7,,
2678,253,1121,Senator Sandar,8,,
2679,253,1537,Karubi,9,,
2680,254,1538,Lara Croft,1,,
2681,254,976,Lord Richard Croft,2,,
2682,254,1539,Manfred Powell,3,,
2683,254,1494,Bryce,4,,
2684,254,1540,Alex West,5,,
2685,254,1541,Distinguished Gentleman,6,,
2686,254,1542,Hillary,7,,
2687,254,1276,Mr. Pimms,8,,
2688,254,1543,Wilson,9,,
2689,255,748,Sullivan,1,,
2690,255,44,Mike,2,,
2691,255,1544,Boo,3,,
2692,255,1228,Randall,4,,
2693,255,642,Waternoose,5,,
2694,255,1049,Celia,6,,
2695,255,1545,Roz,7,,
2696,255,812,Yeti,8,,
2697,255,1546,Fungus,9,,
2698,256,441,Albus Dumbledore,1,,
2699,256,412,Professor McGonagall,2,,
2700,256,870,Hagrid,3,,
2701,256,1547,Baby Harry Potter,4,,
2702,256,1548,Harry Potter,5,,
2703,256,1549,Aunt Petunia Dursley,6,,
2704,256,1550,Dudley Dursley,7,,
2705,256,1551,Uncle Vernon Dursley,8,,
2706,256,1552,Bartender in Leaky Cauldron,9,,
2707,257,1015,Rafe McCawley,1,,
2708,257,1518,Danny Walker,2,,
2709,257,1553,Evelyn Johnson,3,,
2710,257,1554,Billy,4,,
2711,257,1555,Lt. Anthony Fusco,5,,
2712,257,1520,Red,6,,
2713,257,247,Doolittle,7,,
2714,257,1556,Betty,8,,
2715,257,1557,Barbara,9,,
2716,258,1558,Toula Portokalos,1,,
2717,258,1559,Gus Portokalos,2,,
2718,258,1560,Toula Portokalos - Age 6,3,,
2719,258,1561,Schoolgirl,4,,
2720,258,1562,Greek Teacher,5,,
2721,258,1563,Maria Portokalos,6,,
2722,258,1564,Toula Portokalos - Age 12,7,,
2723,258,1565,Athena Portokalos - Age 15,8,,
